7.95792231126e-206
         7394535 function calls (7386676 primitive calls) in 143.555 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.001    0.001 numerictypes.py:301(_add_aliases)
      412    0.001    0.000    0.001    0.000 arrayprint.py:440(_extendLine)
      558    0.001    0.000    0.001    0.000 string.py:158(convert)
      228    0.000    0.000    0.001    0.000 artist.py:566(_set_gc_clip)
      412    0.001    0.000    0.001    0.000 arrayprint.py:618(_digits)
      490    0.000    0.000    0.001    0.000 artist.py:153(convert_yunits)
        1    0.001    0.001    0.001    0.001 _mathtext_data.py:3(<module>)
      236    0.001    0.000    0.001    0.000 {method 'max' of 'numpy.ndarray' objects}
       38    0.000    0.000    0.001    0.000 pyparsing_py2.py:1548(__init__)
       31    0.000    0.000    0.001    0.000 transforms.py:360(_get_bounds)
        1    0.001    0.001    0.001    0.001 umfpack.py:6(<module>)
        9    0.000    0.000    0.001    0.000 abc.py:86(__new__)
      145    0.001    0.000    0.001    0.000 artist.py:699(update_from)
        1    0.001    0.001    0.001    0.001 art3d.py:9(<module>)
      460    0.000    0.000    0.001    0.000 font_manager.py:1005(get_default_size)
        4    0.000    0.000    0.001    0.000 tempfile.py:219(_mkstemp_inner)
      394    0.001    0.000    0.001    0.000 {method 'mro' of 'type' objects}
        3    0.000    0.000    0.001    0.000 axes.py:720(_update_transScale)
        8    0.000    0.000    0.001    0.000 spines.py:39(__init__)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
    84/12    0.000    0.000    0.001    0.000 copy.py:145(deepcopy)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
        1    0.001    0.001    0.001    0.001 defmatrix.py:1(<module>)
        6    0.000    0.000    0.001    0.000 mathtext.py:551(__init__)
      440    0.001    0.000    0.001    0.000 {method 'setdefault' of 'dict' objects}
     4160    0.001    0.000    0.001    0.000 axes3d.py:1412(<genexpr>)
      469    0.001    0.000    0.001    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       23    0.000    0.000    0.001    0.000 core.py:5920(__init__)
      888    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.001    0.001    0.001    0.001 utils.py:3(<module>)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        7    0.000    0.000    0.001    0.000 transforms.py:889(_set_intervalx)
     5952    0.001    0.000    0.001    0.000 {ord}
       20    0.000    0.000    0.001    0.000 axis.py:458(_get_text1_transform)
        1    0.000    0.000    0.001    0.001 version.py:228(LooseVersion)
      182    0.001    0.000    0.001    0.000 {numpy.core.multiarray.copyto}
        1    0.001    0.001    0.001    0.001 slsqp.py:6(<module>)
       23    0.000    0.000    0.001    0.000 core.py:5924(getdoc)
        1    0.001    0.001    0.001    0.001 linesearch.py:1(<module>)
     89/2    0.000    0.000    0.001    0.000 pyparsing_py2.py:3001(streamline)
       34    0.000    0.000    0.001    0.000 transforms.py:989(get_points)
       20    0.000    0.000    0.001    0.000 axes.py:668(get_yaxis_text1_transform)
       91    0.001    0.000    0.001    0.000 docstring.py:38(__call__)
     1144    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
      850    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
        6    0.000    0.000    0.001    0.000 transforms.py:894(_set_intervaly)
       12    0.000    0.000    0.001    0.000 copy.py:226(_deepcopy_list)
      104    0.001    0.000    0.001    0.000 {method 'write' of 'file' objects}
        1    0.001    0.001    0.001    0.001 tzwin.py:2(<module>)
     1344    0.001    0.000    0.001    0.000 {iter}
       20    0.000    0.000    0.001    0.000 axis.py:461(_get_text2_transform)
       44    0.001    0.000    0.001    0.000 cbook.py:1264(popall)
      218    0.001    0.000    0.001    0.000 cbook.py:459(is_numlike)
        1    0.001    0.001    0.001    0.001 misc.py:1(<module>)
       56    0.001    0.000    0.001    0.000 ticker.py:528(pprint_val)
       20    0.000    0.000    0.001    0.000 axes.py:694(get_yaxis_text2_transform)
        1    0.001    0.001    0.001    0.001 orthogonal.py:79(<module>)
       40    0.000    0.000    0.001    0.000 nosetester.py:139(__init__)
      136    0.000    0.000    0.001    0.000 cbook.py:1864(is_math_text)
      384    0.000    0.000    0.001    0.000 font_manager.py:760(get_size)
        3    0.000    0.000    0.001    0.000 transforms.py:1290(set)
       61    0.000    0.000    0.001    0.000 axis.py:419(update_position)
        1    0.001    0.001    0.001    0.001 __init__.py:10(<module>)
        1    0.000    0.000    0.001    0.001 runner.py:1(<module>)
       88    0.000    0.000    0.001    0.000 lines.py:934(_get_rgb_face)
       48    0.000    0.000    0.001    0.000 axis3d.py:22(move_from_center)
        2    0.000    0.000    0.001    0.000 mathtext.py:527(get_results)
        2    0.000    0.000    0.001    0.000 axes.py:509(set_figure)
      156    0.001    0.000    0.001    0.000 font_manager.py:863(set_size)
        1    0.001    0.001    0.001    0.001 pilutil.py:7(<module>)
       10    0.000    0.000    0.001    0.000 ticker.py:460(_set_offset)
       48    0.001    0.000    0.001    0.000 {posix.stat}
       44    0.000    0.000    0.001    0.000 markers.py:174(get_transform)
        6    0.000    0.000    0.001    0.000 patches.py:1494(_pprint_table)
       49    0.000    0.000    0.001    0.000 pyparsing_py2.py:854(setParseAction)
       38    0.001    0.000    0.001    0.000 transforms.py:2273(nonsingular)
       76    0.001    0.000    0.001    0.000 cbook.py:1169(__setitem__)
        2    0.000    0.000    0.001    0.000 mathtext.py:203(get_results)
      394    0.001    0.000    0.001    0.000 pyparsing_py2.py:907(preParse)
      272    0.000    0.000    0.001    0.000 artist.py:44(after)
       18    0.001    0.000    0.001    0.000 pyparsing_py2.py:137(_str2dict)
      272    0.000    0.000    0.001    0.000 artist.py:36(before)
        1    0.001    0.001    0.001    0.001 blas.py:6(<module>)
       29    0.000    0.000    0.001    0.000 transforms.py:1847(blended_transform_factory)
        1    0.001    0.001    0.001    0.001 nnls.py:1(<module>)
     1912    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
      485    0.001    0.000    0.001    0.000 urllib.py:1181(<genexpr>)
      274    0.001    0.000    0.001    0.000 pyparsing_py2.py:1475(__getattr__)
        2    0.000    0.000    0.001    0.000 backend_macosx.py:288(__init__)
        1    0.000    0.000    0.001    0.001 axes3d.py:399(autoscale_view)
        1    0.000    0.000    0.001    0.001 geo.py:1(<module>)
        4    0.000    0.000    0.001    0.000 mathtext.py:1894(__call__)
       38    0.000    0.000    0.001    0.000 fontconfig_pattern.py:141(_family)
      485    0.001    0.000    0.001    0.000 urlparse.py:314(<genexpr>)
       13    0.000    0.000    0.001    0.000 abc.py:105(register)
       33    0.000    0.000    0.001    0.000 pyparsing_py2.py:1860(__str__)
       36    0.000    0.000    0.001    0.000 cbook.py:269(connect)
      216    0.000    0.000    0.001    0.000 sre_parse.py:257(_escape)
      8/4    0.000    0.000    0.001    0.000 mathtext.py:1911(hlist_out)
        1    0.000    0.000    0.001    0.001 precision.py:6(<module>)
        1    0.001    0.001    0.001    0.001 offsetbox.py:15(<module>)
       42    0.000    0.000    0.001    0.000 pyparsing_py2.py:1306(__or__)
       59    0.000    0.000    0.001    0.000 inspect.py:741(getargs)
        2    0.000    0.000    0.001    0.000 axes.py:2356(set_xbound)
        1    0.000    0.000    0.001    0.001 base.py:1(<module>)
        1    0.001    0.001    0.001    0.001 linalg.py:10(<module>)
        4    0.000    0.000    0.001    0.000 axis.py:1555(_get_label)
      114    0.000    0.000    0.001    0.000 backend_macosx.py:101(new_gc)
        6    0.000    0.000    0.001    0.000 pyparsing_py2.py:722(setResultsName)
        1    0.000    0.000    0.001    0.001 textwrap.py:323(fill)
        1    0.000    0.000    0.001    0.001 textwrap.py:308(wrap)
      504    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
       46    0.000    0.000    0.001    0.000 transforms.py:1919(transform_non_affine)
        2    0.000    0.000    0.001    0.000 proj3d.py:111(view_transformation)
      859    0.001    0.000    0.001    0.000 {numpy.core.umath.seterrobj}
       53    0.000    0.000    0.001    0.000 patches.py:237(set_facecolor)
        1    0.001    0.001    0.001    0.001 lbfgsb.py:27(<module>)
      546    0.000    0.000    0.001    0.000 UserDict.py:17(__len__)
        1    0.000    0.000    0.001    0.001 finance.py:5(<module>)
        4    0.000    0.000    0.001    0.000 markers.py:264(_set_circle)
      522    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
     2239    0.001    0.000    0.001    0.000 {method 'iteritems' of 'dict' objects}
      325    0.001    0.000    0.001    0.000 text.py:959(set_text)
      140    0.000    0.000    0.001    0.000 colors.py:622(__init__)
        1    0.000    0.000    0.001    0.001 pyparsing_py2.py:1875(__init__)
     1714    0.001    0.000    0.001    0.000 {method 'pop' of 'list' objects}
      348    0.000    0.000    0.001    0.000 copy_reg.py:46(_reconstructor)
        1    0.001    0.001    0.001    0.001 minpack.py:1(<module>)
        2    0.000    0.000    0.001    0.000 axes.py:2559(set_ybound)
      102    0.000    0.000    0.001    0.000 transforms.py:325(_get_intervalx)
        1    0.001    0.001    0.001    0.001 cobyla.py:9(<module>)
       10    0.000    0.000    0.001    0.000 axis.py:681(set_scale)
       24    0.000    0.000    0.001    0.000 ticker.py:1077(scale_range)
        2    0.000    0.000    0.001    0.000 axis.py:1608(_update_label_position)
       32    0.000    0.000    0.001    0.000 ticker.py:1520(__init__)
        6    0.000    0.000    0.001    0.000 axis3d.py:137(set_pane_pos)
       61    0.000    0.000    0.001    0.000 pyparsing_py2.py:714(setName)
        4    0.000    0.000    0.001    0.000 mathtext.py:1337(render)
        3    0.000    0.000    0.001    0.000 numeric.py:123(extend_all)
       26    0.000    0.000    0.001    0.000 numerictypes.py:229(bitname)
        4    0.000    0.000    0.001    0.000 mathtext.py:477(render_glyph)
        2    0.000    0.000    0.001    0.000 mathtext.py:692(_get_glyph)
        2    0.000    0.000    0.001    0.000 axis.py:1870(_update_label_position)
        1    0.000    0.000    0.001    0.001 misc.py:4(<module>)
      418    0.001    0.000    0.001    0.000 lines.py:812(set_xdata)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:19(<module>)
    17/13    0.000    0.000    0.000    0.000 abc.py:148(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 dates.py:319(DateFormatter)
       57    0.000    0.000    0.000    0.000 utils.py:113(__call__)
        1    0.000    0.000    0.000    0.000 dviread.py:20(<module>)
       31    0.000    0.000    0.000    0.000 core.py:2749(_update_from)
       80    0.000    0.000    0.000    0.000 sre_parse.py:178(__init__)
       32    0.000    0.000    0.000    0.000 pyparsing_py2.py:1736(parseImpl)
      302    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       31    0.000    0.000    0.000    0.000 _inspect.py:157(formatargspec)
      233    0.000    0.000    0.000    0.000 __init__.py:244(report)
        1    0.000    0.000    0.000    0.000 extras.py:10(<module>)
       12    0.000    0.000    0.000    0.000 pyparsing_py2.py:1215(__sub__)
        6    0.000    0.000    0.000    0.000 {method 'get_charmap' of 'FT2Font' objects}
       66    0.000    0.000    0.000    0.000 ticker.py:373(fix_minus)
      114    0.000    0.000    0.000    0.000 backend_bases.py:589(new_gc)
       40    0.000    0.000    0.000    0.000 fromnumeric.py:2281(round_)
        2    0.000    0.000    0.000    0.000 axis.py:1631(_update_offset_text_position)
        1    0.000    0.000    0.000    0.000 patches.py:2300(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 compressed.py:2(<module>)
       84    0.000    0.000    0.000    0.000 pyparsing_py2.py:1032(resetCache)
      102    0.000    0.000    0.000    0.000 backend_agg.py:44(get_hinting_flag)
       77    0.000    0.000    0.000    0.000 {_sre.compile}
      497    0.000    0.000    0.000    0.000 weakref.py:245(remove)
        2    0.000    0.000    0.000    0.000 mathtext.py:574(_get_font)
        2    0.000    0.000    0.000    0.000 axes.py:526(_set_lim_and_transforms)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
       55    0.000    0.000    0.000    0.000 {all}
        1    0.000    0.000    0.000    0.000 triangulate.py:1(<module>)
        4    0.000    0.000    0.000    0.000 ticker.py:1216(view_limits)
       10    0.000    0.000    0.000    0.000 scale.py:64(set_default_locators_and_formatters)
       42    0.000    0.000    0.000    0.000 pyparsing_py2.py:2520(__init__)
      394    0.000    0.000    0.000    0.000 artist.py:895(aliased_name)
       22    0.000    0.000    0.000    0.000 genericpath.py:26(isfile)
        4    0.000    0.000    0.000    0.000 axis.py:1574(_get_offset_text)
       44    0.000    0.000    0.000    0.000 transforms.py:2188(get_matrix)
       13    0.000    0.000    0.000    0.000 {method 'close' of 'file' objects}
        1    0.000    0.000    0.000    0.000 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:1804(Regex)
      517    0.000    0.000    0.000    0.000 transforms.py:1830(get_matrix)
       18    0.000    0.000    0.000    0.000 core.py:2774(__array_finalize__)
       40    0.000    0.000    0.000    0.000 _inspect.py:118(getargspec)
       40    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.ndarray' objects}
       32    0.000    0.000    0.000    0.000 ticker.py:1107(__init__)
        6    0.000    0.000    0.000    0.000 {posix.open}
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
      116    0.000    0.000    0.000    0.000 artist.py:408(get_snap)
     1341    0.000    0.000    0.000    0.000 _mathtext_data.py:1765(<genexpr>)
       48    0.000    0.000    0.000    0.000 posixpath.py:118(dirname)
     1201    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 warnings.py:45(filterwarnings)
        1    0.000    0.000    0.000    0.000 fftpack.py:32(<module>)
     1931    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
       21    0.000    0.000    0.000    0.000 fromnumeric.py:2299(mean)
       46    0.000    0.000    0.000    0.000 axis.py:446(get_view_interval)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 lines.py:71(Line2D)
     1482    0.000    0.000    0.000    0.000 {chr}
    14/10    0.000    0.000    0.000    0.000 transforms.py:1418(transform_point)
        1    0.000    0.000    0.000    0.000 legend_handler.py:25(<module>)
       17    0.000    0.000    0.000    0.000 backend_bases.py:2065(mpl_connect)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
       76    0.000    0.000    0.000    0.000 transforms.py:2305(interval_contains)
       23    0.000    0.000    0.000    0.000 ferminode.py:32(randpos)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        4    0.000    0.000    0.000    0.000 axes.py:1108(apply_aspect)
      218    0.000    0.000    0.000    0.000 lines.py:1060(set_dash_capstyle)
       13    0.000    0.000    0.000    0.000 transforms.py:1799(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:6(<module>)
       10    0.000    0.000    0.000    0.000 __init__.py:441(_get_home)
        4    0.000    0.000    0.000    0.000 cbook.py:917(__call__)
        3    0.000    0.000    0.000    0.000 core.py:916(__call__)
        5    0.000    0.000    0.000    0.000 numeric.py:1129(cross)
       32    0.000    0.000    0.000    0.000 patches.py:224(set_edgecolor)
      192    0.000    0.000    0.000    0.000 pyparsing_py2.py:1568(parseImpl)
        4    0.000    0.000    0.000    0.000 {posix.unlink}
      136    0.000    0.000    0.000    0.000 text.py:226(get_rotation)
        1    0.000    0.000    0.000    0.000 zeros.py:2(<module>)
       84    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       62    0.000    0.000    0.000    0.000 fromnumeric.py:1836(amin)
     1719    0.000    0.000    0.000    0.000 {numpy.core.umath.geterrobj}
       47    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      312    0.000    0.000    0.000    0.000 __init__.py:536(<lambda>)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
        5    0.000    0.000    0.000    0.000 transforms.py:2154(get_matrix)
        4    0.000    0.000    0.000    0.000 patches.py:508(__init__)
        2    0.000    0.000    0.000    0.000 {method 'load_char' of 'FT2Font' objects}
       88    0.000    0.000    0.000    0.000 lines.py:593(_get_markerfacecolor)
     2251    0.000    0.000    0.000    0.000 {id}
        9    0.000    0.000    0.000    0.000 patches.py:797(set_xy)
        1    0.000    0.000    0.000    0.000 posixpath.py:355(realpath)
       12    0.000    0.000    0.000    0.000 pyparsing_py2.py:2871(__init__)
      154    0.000    0.000    0.000    0.000 artist.py:689(set_zorder)
       30    0.000    0.000    0.000    0.000 axis.py:555(update_position)
       64    0.000    0.000    0.000    0.000 backend_bases.py:886(set_linestyle)
       39    0.000    0.000    0.000    0.000 posixpath.py:60(join)
       49    0.000    0.000    0.000    0.000 pyparsing_py2.py:756(_normalizeParseActionArgs)
       12    0.000    0.000    0.000    0.000 axes3d.py:465(get_w_lims)
       20    0.000    0.000    0.000    0.000 axes.py:792(_set_artist_props)
       32    0.000    0.000    0.000    0.000 ticker.py:333(__init__)
       56    0.000    0.000    0.000    0.000 pyparsing_py2.py:425(__iadd__)
       77    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
      272    0.000    0.000    0.000    0.000 {method 'count' of 'unicode' objects}
        8    0.000    0.000    0.000    0.000 mathtext.py:1454(__init__)
        6    0.000    0.000    0.000    0.000 {imp.find_module}
      140    0.000    0.000    0.000    0.000 colors.py:475(__init__)
       44    0.000    0.000    0.000    0.000 pyparsing_py2.py:2980(__init__)
      116    0.000    0.000    0.000    0.000 backend_bases.py:659(__init__)
       62    0.000    0.000    0.000    0.000 re.py:270(_subx)
        1    0.000    0.000    0.000    0.000 textwrap.py:235(_wrap_chunks)
      356    0.000    0.000    0.000    0.000 lines.py:821(set_ydata)
        1    0.000    0.000    0.000    0.000 function_base.py:3190(meshgrid)
       14    0.000    0.000    0.000    0.000 genericpath.py:15(exists)
        1    0.000    0.000    0.000    0.000 axis3d.py:6(<module>)
        1    0.000    0.000    0.000    0.000 precision.py:21(_fill_table)
      100    0.000    0.000    0.000    0.000 {method 'clear' of 'FT2Font' objects}
       58    0.000    0.000    0.000    0.000 font_manager.py:901(copy)
        1    0.000    0.000    0.000    0.000 transforms.py:1441(inverted)
      423    0.000    0.000    0.000    0.000 collections.py:277(<genexpr>)
        5    0.000    0.000    0.000    0.000 {open}
        1    0.000    0.000    0.000    0.000 _datasource.py:33(<module>)
       12    0.000    0.000    0.000    0.000 pyparsing_py2.py:2391(__init__)
       14    0.000    0.000    0.000    0.000 rcsetup.py:38(__init__)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        4    0.000    0.000    0.000    0.000 axes3d.py:29(unit_bbox)
      114    0.000    0.000    0.000    0.000 backend_macosx.py:207(set_clip_path)
      444    0.000    0.000    0.000    0.000 backend_bases.py:790(set_alpha)
       48    0.000    0.000    0.000    0.000 pyparsing_py2.py:1436(__str__)
        4    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 precision.py:15(_get_precisions)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        4    0.000    0.000    0.000    0.000 backend_bases.py:1427(__init__)
      218    0.000    0.000    0.000    0.000 lines.py:1074(set_solid_capstyle)
        1    0.000    0.000    0.000    0.000 _import_tools.py:1(<module>)
     1566    0.000    0.000    0.000    0.000 {method 'iterkeys' of 'dict' objects}
      218    0.000    0.000    0.000    0.000 lines.py:1025(set_dash_joinstyle)
       60    0.000    0.000    0.000    0.000 fromnumeric.py:1774(amax)
      296    0.000    0.000    0.000    0.000 colors.py:259(to_rgb)
        8    0.000    0.000    0.000    0.000 function_base.py:6(linspace)
        1    0.000    0.000    0.000    0.000 pyplot.py:1205(xlim)
        2    0.000    0.000    0.000    0.000 core.py:2804(__array_wrap__)
       57    0.000    0.000    0.000    0.000 utils.py:157(deprecate)
       44    0.000    0.000    0.000    0.000 pyparsing_py2.py:2983(__lshift__)
        1    0.000    0.000    0.000    0.000 path.py:3(<module>)
      154    0.000    0.000    0.000    0.000 sre_compile.py:474(isstring)
        2    0.000    0.000    0.000    0.000 core.py:3644(__mul__)
        1    0.000    0.000    0.000    0.000 scale.py:97(LogScale)
        5    0.000    0.000    0.000    0.000 backend_macosx.py:202(set_clip_rectangle)
        4    0.000    0.000    0.000    0.000 path.py:472(unit_circle)
      678    0.000    0.000    0.000    0.000 markers.py:186(_set_nothing)
      218    0.000    0.000    0.000    0.000 lines.py:772(set_markeredgewidth)
      218    0.000    0.000    0.000    0.000 lines.py:1036(set_solid_joinstyle)
        1    0.000    0.000    0.000    0.000 axes.py:8457(update_params)
        3    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
        4    0.000    0.000    0.000    0.000 transforms.py:240(__array__)
     1966    0.000    0.000    0.000    0.000 {callable}
       56    0.000    0.000    0.000    0.000 axis.py:245(set_label1)
       34    0.000    0.000    0.000    0.000 {method 'flatten' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 pyplot.py:1232(ylim)
      100    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
       11    0.000    0.000    0.000    0.000 pyparsing_py2.py:1781(__str__)
        1    0.000    0.000    0.000    0.000 gridspec.py:449(get_position)
        7    0.000    0.000    0.000    0.000 lines.py:362(set_axes)
      268    0.000    0.000    0.000    0.000 {numpy.lib._compiled_base.add_docstring}
       16    0.000    0.000    0.000    0.000 pyparsing_py2.py:3093(__init__)
        1    0.000    0.000    0.000    0.000 container.py:1(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
       86    0.000    0.000    0.000    0.000 transforms.py:2269(get_affine)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:3183(delimitedList)
        1    0.000    0.000    0.000    0.000 textwrap.py:155(_split)
        9    0.000    0.000    0.000    0.000 extras.py:239(__init__)
       10    0.000    0.000    0.000    0.000 mathtext.py:2037(Error)
        2    0.000    0.000    0.000    0.000 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 figure.py:201(Figure)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
       64    0.000    0.000    0.000    0.000 ticker.py:1147(set_params)
      409    0.000    0.000    0.000    0.000 transforms.py:1499(get_matrix)
        1    0.000    0.000    0.000    0.000 polar.py:21(PolarAxes)
        9    0.000    0.000    0.000    0.000 extras.py:243(getdoc)
       40    0.000    0.000    0.000    0.000 _weakrefset.py:36(__init__)
        1    0.000    0.000    0.000    0.000 axes.py:1427(add_collection)
      212    0.000    0.000    0.000    0.000 pyparsing_py2.py:368(__bool__)
        1    0.000    0.000    0.000    0.000 mathtext.py:2048(Parser)
        2    0.000    0.000    0.000    0.000 random.py:100(seed)
       12    0.000    0.000    0.000    0.000 spines.py:266(_calc_offset_transform)
       26    0.000    0.000    0.000    0.000 artist.py:28(allow_rasterization)
      136    0.000    0.000    0.000    0.000 text.py:41(get_rotation)
        6    0.000    0.000    0.000    0.000 core.py:2928(__getitem__)
      102    0.000    0.000    0.000    0.000 {method 'set_size' of 'FT2Font' objects}
      233    0.000    0.000    0.000    0.000 __init__.py:276(ge)
       14    0.000    0.000    0.000    0.000 pyparsing_py2.py:342(__delitem__)
        6    0.000    0.000    0.000    0.000 patches.py:269(set_alpha)
        1    0.000    0.000    0.000    0.000 numerictypes.py:455(_set_array_types)
       56    0.000    0.000    0.000    0.000 text.py:906(set_position)
        1    0.000    0.000    0.000    0.000 gridspec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 functions.py:3(<module>)
        9    0.000    0.000    0.000    0.000 posixpath.py:312(normpath)
        6    0.000    0.000    0.000    0.000 transforms.py:236(frozen)
      102    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
        1    0.000    0.000    0.000    0.000 pyparsing_py2.py:670(ParserElement)
       31    0.000    0.000    0.000    0.000 _inspect.py:59(getargs)
       44    0.000    0.000    0.000    0.000 lines.py:579(get_markeredgecolor)
        1    0.000    0.000    0.000    0.000 numerictypes.py:285(_add_types)
        3    0.000    0.000    0.000    0.000 axis3d.py:142(set_pane_color)
        1    0.000    0.000    0.000    0.000 defchararray.py:1695(chararray)
       11    0.000    0.000    0.000    0.000 pyparsing_py2.py:2787(__init__)
       11    0.000    0.000    0.000    0.000 {eval}
       26    0.000    0.000    0.000    0.000 core.py:820(__init__)
       31    0.000    0.000    0.000    0.000 numeric.py:238(asanyarray)
        1    0.000    0.000    0.000    0.000 bsr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
       62    0.000    0.000    0.000    0.000 re.py:250(_compile_repl)
        5    0.000    0.000    0.000    0.000 pyparsing_py2.py:3030(copy)
      192    0.000    0.000    0.000    0.000 font_manager.py:797(set_family)
       13    0.000    0.000    0.000    0.000 functions.py:60(zeros)
       13    0.000    0.000    0.000    0.000 pyparsing_py2.py:3268(_escapeRegexRangeChars)
       11    0.000    0.000    0.000    0.000 genericpath.py:38(isdir)
        1    0.000    0.000    0.000    0.000 polyutils.py:33(<module>)
      544    0.000    0.000    0.000    0.000 artist.py:576(get_rasterized)
      102    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
       86    0.000    0.000    0.000    0.000 markers.py:126(__nonzero__)
        2    0.000    0.000    0.000    0.000 backend_macosx.py:294(resize)
       42    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 backend_agg.py:129(draw_mathtext)
        6    0.000    0.000    0.000    0.000 pyparsing_py2.py:3389(<lambda>)
        1    0.000    0.000    0.000    0.000 patches.py:868(Arrow)
      544    0.000    0.000    0.000    0.000 artist.py:593(get_agg_filter)
      154    0.000    0.000    0.000    0.000 text.py:769(set_color)
       51    0.000    0.000    0.000    0.000 axis.py:325(apply_tickdir)
        1    0.000    0.000    0.000    0.000 anneal.py:5(<module>)
       48    0.000    0.000    0.000    0.000 docstring.py:81(__call__)
        4    0.000    0.000    0.000    0.000 transforms.py:1256(__init__)
       49    0.000    0.000    0.000    0.000 transforms.py:332(_get_intervaly)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:32(_wrapit)
       38    0.000    0.000    0.000    0.000 {numpy.core.multiarray.arange}
       12    0.000    0.000    0.000    0.000 pyparsing_py2.py:1513(setName)
        2    0.000    0.000    0.000    0.000 pyplot.py:1071(title)
        7    0.000    0.000    0.000    0.000 posixpath.py:341(abspath)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:18(<module>)
       72    0.000    0.000    0.000    0.000 docstring.py:91(copy)
      269    0.000    0.000    0.000    0.000 artist.py:229(get_transform)
      114    0.000    0.000    0.000    0.000 {method 'restore' of '_macosx.GraphicsContext' objects}
        1    0.000    0.000    0.000    0.000 gridspec.py:74(get_grid_positions)
      227    0.000    0.000    0.000    0.000 transforms.py:919(get_points)
      118    0.000    0.000    0.000    0.000 pyparsing_py2.py:320(__getitem__)
        1    0.000    0.000    0.000    0.000 bezier.py:3(<module>)
      468    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 mathtext.py:2412(non_math)
       10    0.000    0.000    0.000    0.000 ticker.py:479(_set_orderOfMagnitude)
       33    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
       16    0.000    0.000    0.000    0.000 transforms.py:1699(__init__)
      221    0.000    0.000    0.000    0.000 pyparsing_py2.py:1392(setWhitespaceChars)
       84    0.000    0.000    0.000    0.000 copy.py:267(_keep_alive)
      133    0.000    0.000    0.000    0.000 {repr}
        1    0.000    0.000    0.000    0.000 parser.py:292(__init__)
        1    0.000    0.000    0.000    0.000 proj3d.py:6(<module>)
